종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"377330","이지트로닉스","KOSDAQ","일반전기전자","13310","-240","-1.77","107803732740"
"035810","이지홀딩스","KOSDAQ","음식료·담배","3010","95","3.26","196088993450"
"160600","이큐셀","KOSDAQ","기계·장비","3100","0","0.00","96895912600"
"092130","이크레더블","KOSDAQ","기타서비스","16250","80","0.49","195708500000"
"096040","이트론","KOSDAQ","정보기기","149","0","0.00","95528562955"
"134060","이퓨쳐","KOSDAQ","출판·매체복제","6100","-80","-1.29","29092425000"
"001840","이화공영","KOSDAQ","건설","3820","40","1.06","75658003200"
"024810","이화전기","KOSDAQ","IT부품","605","1","0.17","83586533800"
"041830","인바디","KOSDAQ","의료·정밀기기","28350","-1050","-3.57","387935219700"
"352940","인바이오","KOSDAQ","화학","4525","30","0.67","49176478250"
"079950","인베니아","KOSDAQ","기계·장비","1564","-7","-0.45","36284800000"
"389470","인벤티지랩","KOSDAQ","제약","10000","-280","-2.72","83665560000"
"277410","인산가","KOSDAQ","음식료·담배","1890","10","0.53","61204529610"
"060150","인선이엔티","KOSDAQ","기타서비스","9300","60","0.65","433041591600"
"033230","인성정보","KOSDAQ","컴퓨터서비스","2540","55","2.21","99607065200"
"037330","인지디스플레","KOSDAQ","IT부품","1898","40","2.15","83294155152"
"100030","인지소프트","KOSDAQ","소프트웨어","28450","-450","-1.56","93421663300"
"211050","인카금융서비스","KOSDAQ","금융","10500","550","5.53","107897580000"
"083640","인콘","KOSDAQ","통신장비","964","-20","-2.03","55946040768"
"216050","인크로스","KOSDAQ","기타서비스","19080","-520","-2.65","245048675760"
"049070","인탑스","KOSDAQ","IT부품","30100","500","1.69","517720000000"
"119610","인터로조","KOSDAQ","의료·정밀기기","30650","-350","-1.13","405085050700"
"017250","인터엠","KOSDAQ","일반전기전자","1359","-26","-1.88","28600789653"
"051370","인터플렉스","KOSDAQ","IT부품","10700","-80","-0.74","249603950400"
"064290","인텍플러스","KOSDAQ","반도체","16450","-350","-2.08","209868474900"
"189300","인텔리안테크","KOSDAQ","일반전기전자","85900","-600","-0.69","788877167100"
"150840","인트로메딕","KOSDAQ","의료·정밀기기","5850","0","0.00","223669017000"
"048530","인트론바이오","KOSDAQ","제약","8960","440","5.16","305990827520"
"175140","인포마크","KOSDAQ","통신장비","8680","-10","-0.12","127892422000"
"115310","인포바인","KOSDAQ","통신서비스","22950","100","0.44","73276664850"
"039290","인포뱅크","KOSDAQ","통신서비스","15160","-640","-4.05","131800706480"
"071200","인피니트헬스케어","KOSDAQ","소프트웨어","6160","-40","-0.65","150282181280"
"101930","인화정공","KOSDAQ","운송장비·부품","10900","70","0.65","101715584500"
"333430","일승","KOSDAQ","운송장비·부품","3050","20","0.66","93716578350"
"068330","일신바이오","KOSDAQ","기계·장비","1504","45","3.08","66501074560"
"058450","일야","KOSDAQ","화학","923","83","9.88","31556447000"
"019540","일지테크","KOSDAQ","운송장비·부품","2815","-45","-1.57","38040502500"
"094820","일진파워","KOSDAQ","건설","11990","-30","-0.25","180793720910"
"950140","잉글우드랩","KOSDAQ","화학","4755","-85","-1.76","94471702830"
"049550","잉크테크","KOSDAQ","화학","5000","5","0.10","98031385000"
"389020","자람테크놀로지","KOSDAQ","통신장비","42700","-1300","-2.95","264643071000"
"254120","자비스","KOSDAQ","기계·장비","2430","-35","-1.42","53902787310"
"043910","자연과환경","KOSDAQ","기타서비스","1175","10","0.86","95620978300"
"234920","자이글","KOSDAQ","일반전기전자","4440","5","0.11","60077240400"
"289220","자이언트스텝","KOSDAQ","오락·문화","22600","-500","-2.16","499951437000"
"174880","장원테크","KOSDAQ","통신장비","649","9","1.41","14217204925"
"049630","재영솔루텍","KOSDAQ","IT부품","659","-28","-4.08","54005177846"
"417840","저스템","KOSDAQ","반도체","12170","-750","-5.80","86562776000"
"110020","전진바이오팜","KOSDAQ","화학","4200","-25","-0.59","28728000000"
"208140","정다운","KOSDAQ","음식료·담배","2460","10","0.41","80403245160"
"040420","정상제이엘에스","KOSDAQ","기타서비스","7290","20","0.28","114289354080"
"045510","정원엔시스","KOSDAQ","컴퓨터서비스","1456","-4","-0.27","46896729152"
"217190","제너셈","KOSDAQ","반도체","6490","-300","-4.42","56911939260"
"095700","제넥신","KOSDAQ","기타서비스","14150","90","0.64","570436152350"
"072520","제넨바이오","KOSDAQ","유통","1536","-20","-1.29","70647045120"
"122310","제노레이","KOSDAQ","의료·정밀기기","8280","-50","-0.60","120505828320"
"361390","제노코","KOSDAQ","통신장비","22900","-750","-3.17","171768068100"
"187420","제노포커스","KOSDAQ","제약","5170","180","3.61","116454301700"
"225220","제놀루션","KOSDAQ","제약","12130","-10","-0.08","119288154590"
"123330","제닉","KOSDAQ","화학","5120","-120","-2.29","35840000000"
"159580","제로투세븐","KOSDAQ","유통","9010","-430","-4.56","180494050360"
"147830","제룡산업","KOSDAQ","금속","3575","-10","-0.28","71500000000"
"033100","제룡전기","KOSDAQ","IT부품","12780","-290","-2.22","205277587020"
"079370","제우스","KOSDAQ","기계·장비","29050","-750","-2.52","301655200000"
"054950","제이브이엠","KOSDAQ","기계·장비","19590","0","0.00","236840984280"
"023440","제이스코홀딩스","KOSDAQ","금속","2665","265","11.04","109168215195"
"090470","제이스텍","KOSDAQ","반도체","9830","680","7.43","159432956770"
"287410","제이시스메디칼","KOSDAQ","의료·정밀기기","9190","20","0.22","681342501260"
"137950","제이씨케미칼","KOSDAQ","화학","7320","-10","-0.14","163000398480"
"033320","제이씨현시스템","KOSDAQ","유통","5140","-190","-3.56","98248180480"
"417500","제이아이테크","KOSDAQ","반도체","12510","800","6.83","102534286860"
"204270","제이앤티씨","KOSDAQ","일반전기전자","7450","460","6.58","430971071700"
"026040","제이에스티나","KOSDAQ","기타제조","3080","-30","-0.96","50831673200"
"126880","제이엔케이히터","KOSDAQ","기계·장비","6500","0","0.00","150831869500"
"322510","제이엘케이","KOSDAQ","소프트웨어","5770","-220","-3.67","88467705660"
"033050","제이엠아이","KOSDAQ","출판·매체복제","1270","3","0.24","41375764340"
"094970","제이엠티","KOSDAQ","IT부품","3630","40","1.11","60796111200"
"418550","제이오","KOSDAQ","기타서비스","26600","-3000","-10.14","833544861800"
"058420","제이웨이","KOSDAQ","오락·문화","2160","0","0.00","7799412240"
"089790","제이티","KOSDAQ","반도체","8250","-120","-1.43","85102982250"
"052670","제일바이오","KOSDAQ","제약","1357","20","1.50","39528139848"
"199820","제일전기공업","KOSDAQ","일반전기전자","12000","200","1.69","133320000000"
"038010","제일테크노스","KOSDAQ","금속","7460","-20","-0.27","67140000000"
"276730","제주맥주","KOSDAQ","음식료·담배","1611","6","0.37","92392269291"
"080220","제주반도체","KOSDAQ","반도체","4925","-135","-2.67","169630952525"
"216080","제테마","KOSDAQ","제약","23300","250","1.08","415048934700"
"229000","젠큐릭스","KOSDAQ","제약","3990","20","0.50","26607666120"
"082270","젬백스","KOSDAQ","기계·장비","15230","160","1.06","607036669880"
"064800","젬백스링크","KOSDAQ","유통","1436","-82","-5.40","120260860012"
"044060","조광ILI","KOSDAQ","기계·장비","1159","29","2.57","110953601256"
"034940","조아제약","KOSDAQ","제약","2310","15","0.65","71563400370"
"067000","조이시티","KOSDAQ","디지털컨텐츠","4715","-120","-2.48","323258598870"
"033340","좋은사람들","KOSDAQ","섬유·의류","2110","0","0.00","204565677380"
"036930","주성엔지니어링","KOSDAQ","반도체","11600","-140","-1.19","559690859200"
"239340","줌인터넷","KOSDAQ","인터넷","4470","-160","-3.46","120598963980"
"051980","중앙디앤엠","KOSDAQ","화학","1761","-11","-0.62","82177468269"
"072020","중앙백신","KOSDAQ","제약","11850","330","2.86","118026000000"
"000440","중앙에너비스","KOSDAQ","유통","21650","1000","4.84","134817364500"
"078650","지나인제약","KOSDAQ","의료·정밀기기","2120","0","0.00","8647007240"
"228760","지노믹트리","KOSDAQ","제약","13520","290","2.19","284274278080"
"314130","지놈앤컴퍼니","KOSDAQ","제약","21750","2500","12.99","306490581750"
"389030","지니너스","KOSDAQ","기타서비스","2425","-5","-0.21","79074266625"
"043610","지니뮤직","KOSDAQ","디지털컨텐츠","4285","-10","-0.23","249024651830"
"263860","지니언스","KOSDAQ","소프트웨어","10410","-90","-0.86","98318286000"
"303030","지니틱스","KOSDAQ","반도체","1814","-1","-0.06","64842641752"
"036180","지더블유바이텍","KOSDAQ","유통","587","-3","-0.51","29788126234"
"208350","지란지교시큐리티","KOSDAQ","출판·매체복제","4650","40","0.87","41099252850"
"144510","지씨셀","KOSDAQ","기타서비스","45250","1100","2.49","714965566000"
"382480","지아이텍","KOSDAQ","기계·장비","4400","115","2.68","173171416000"
"382800","지앤비에스엔지니어링","KOSDAQ","기계·장비","16100","10","0.06","119841815100"
"051160","지어소프트","KOSDAQ","소프트웨어","8980","-20","-0.22","138960381400"
"053050","지에스이","KOSDAQ","전기·가스·수도","3885","0","0.00","116501814345"
"119850","지엔씨에너지","KOSDAQ","일반전기전자","3830","-50","-1.29","62999321470"
"270520","지엔원에너지","KOSDAQ","기타서비스","6810","1050","18.23","250450246350"
"065060","지엔코","KOSDAQ","섬유·의류","378","7","1.89","37047040632"
"204840","지엘팜텍","KOSDAQ","기타서비스","770","0","0.00","47820126970"
"311320","지오엘리먼트","KOSDAQ","일반전기전자","9960","-90","-0.90","125641017600"
"388050","지투파워","KOSDAQ","일반전기전자","7880","-30","-0.38","143554301880"
"219750","지티지웰니스","KOSDAQ","의료·정밀기기","1425","0","0.00","27234074175"
"018120","진로발효","KOSDAQ","음식료·담배","18880","-30","-0.16","125006745600"
"109820","진매트릭스","KOSDAQ","기타서비스","3760","25","0.67","76680086400"
"086060","진바이오텍","KOSDAQ","유통","4195","-45","-1.06","36121412465"
"036890","진성티이씨","KOSDAQ","기계·장비","12020","-280","-2.28","270236861360"
"363250","진시스템","KOSDAQ","의료·정밀기기","7440","330","4.64","51559051200"
"007370","진양제약","KOSDAQ","제약","6460","30","0.47","77520000000"
"085660","차바이오텍","KOSDAQ","제약","14000","60","0.43","787756452000"
"261780","차백신연구소","KOSDAQ","기타서비스","5840","-100","-1.68","154346306080"
"094850","참좋은여행","KOSDAQ","기타서비스","10370","-160","-1.52","145180000000"
"004650","창해에탄올","KOSDAQ","음식료·담배","10610","50","0.47","97515289850"
"278280","천보","KOSDAQ","화학","264000","-2000","-0.75","2640000000000"
"362320","청담글로벌","KOSDAQ","유통","11700","-440","-3.62","240450093000"
"066360","체리부로","KOSDAQ","음식료·담배","1239","-2","-0.16","58076024895"
"047820","초록뱀미디어","KOSDAQ","오락·문화","10760","-180","-1.65","233628673520"
"131100","초록뱀이앤엠","KOSDAQ","유통","2805","-45","-1.58","77921323590"
"052300","초록뱀컴퍼니","KOSDAQ","유통","477","-4","-0.83","56596732110"
"094360","칩스앤미디어","KOSDAQ","반도체","19510","-430","-2.16","188082545650"
"016790","카나리아바이오","KOSDAQ","음식료·담배","25200","1900","8.15","1181009163600"
"016920","카스","KOSDAQ","유통","1700","-27","-1.56","45039014600"
"284620","카이노스메드","KOSDAQ","기타서비스","6310","-80","-1.25","176190318760"
"293490","카카오게임즈","KOSDAQ","디지털컨텐츠","46000","-900","-1.92","3785744064000"
"042000","카페24","KOSDAQ","인터넷","10320","-40","-0.39","232171083360"
"317530","캐리소프트","KOSDAQ","오락·문화","8270","-500","-5.70","57569090920"
"071850","캐스텍코리아","KOSDAQ","운송장비·부품","2070","-20","-0.96","34298219160"
"050110","캠시스","KOSDAQ","IT부품","1977","-23","-1.15","145950281286"
"119860","커넥트웨이브","KOSDAQ","인터넷","13850","-160","-1.14","667472662200"
"223310","커머스마이너","KOSDAQ","소프트웨어","3320","0","0.00","52224831720"
"900310","컬러레이","KOSDAQ","금융","1179","-28","-2.32","75505134825"
"078340","컴투스","KOSDAQ","디지털컨텐츠","68600","200","0.29","882636412000"
"063080","컴투스홀딩스","KOSDAQ","디지털컨텐츠","49600","-800","-1.59","327121523200"
"307930","컴퍼니케이","KOSDAQ","금융","7010","170","2.49","109426100000"
"079190","케스피온","KOSDAQ","통신장비","881","-19","-2.11","30099493626"
"263700","케어랩스","KOSDAQ","기타서비스","8620","20","0.23","157648180240"
"214370","케어젠","KOSDAQ","제약","173500","-3100","-1.76","1863910500000"
"221980","케이디켐","KOSDAQ","화학","13190","0","0.00","53219012000"
"424140","케이비제21호스팩","KOSDAQ","금융","2045","5","0.25","15766950000"
"436530","케이비제22호스팩","KOSDAQ","금융","2070","-10","-0.48","10805400000"
"440200","케이비제23호스팩","KOSDAQ","금융","2025","-15","-0.74","12403125000"
"192250","케이사인","KOSDAQ","소프트웨어","1742","-18","-1.02","123109329694"
"115500","케이씨에스","KOSDAQ","컴퓨터서비스","6840","-560","-7.57","82080000000"
"089150","케이씨티","KOSDAQ","컴퓨터서비스","4470","15","0.34","76660500000"
"025880","케이씨피드","KOSDAQ","음식료·담배","2870","35","1.23","47974512460"
"093320","케이아이엔엑스","KOSDAQ","인터넷","66600","-1100","-1.62","325008000000"
"073010","케이에스피","KOSDAQ","기계·장비","1853","-19","-1.01","67064252221"
"105330","케이엔더블유","KOSDAQ","일반전기전자","11620","-210","-1.78","141013138840"
"272110","케이엔제이","KOSDAQ","기계·장비","16350","-810","-4.72","129907208250"
"039420","케이엘넷","KOSDAQ","통신서비스","2745","-10","-0.36","66304733850"
"083550","케이엠","KOSDAQ","섬유·의류","6610","60","0.92","74373181760"
"032500","케이엠더블유","KOSDAQ","통신장비","24350","300","1.25","969638501050"
"225430","케이엠제약","KOSDAQ","화학","1330","-22","-1.63","37089776500"
"102370","케이옥션","KOSDAQ","유통","6360","-150","-2.30","172827498600"
"036030","케이티알파","KOSDAQ","유통","6960","-180","-2.52","341174209680"
"064820","케이프","KOSDAQ","운송장비·부품","4095","40","0.99","126542576160"
"256940","케이피에스","KOSDAQ","반도체","10130","130","1.30","189923905540"
"024880","케이피에프","KOSDAQ","금속","6590","-100","-1.49","131317170470"
"042040","케이피엠테크","KOSDAQ","화학","432","3","0.70","70576591248"
"054410","케이피티유","KOSDAQ","금속","5780","130","2.30","29246800000"
"258610","케일럼","KOSDAQ","금속","2655","-105","-3.80","58799653110"
"274090","켄코아에어로스페이스","KOSDAQ","운송장비·부품","16760","340","2.07","207724060120"
"089010","켐트로닉스","KOSDAQ","화학","19230","30","0.16","285722359110"
"220260","켐트로스","KOSDAQ","화학","10920","340","3.21","290016712440"
"052400","코나아이","KOSDAQ","소프트웨어","17850","-180","-1.00","267749982150"
"402030","코난테크놀로지","KOSDAQ","소프트웨어","133700","-5400","-3.88","759475362800"
"391710","코닉오토메이션","KOSDAQ","소프트웨어","4475","-290","-6.09","185726918450"
"046070","코다코","KOSDAQ","운송장비·부품","1075","16","1.51","41994075200"
"047770","코데즈컴바인","KOSDAQ","섬유·의류","1790","18","1.02","67738257580"
"078940","코드네이처","KOSDAQ","건설","1063","1","0.09","48483089840"
"080530","코디","KOSDAQ","화학","1305","-15","-1.14","36920143890"
"104540","코렌텍","KOSDAQ","의료·정밀기기","11210","20","0.18","138424667200"
"027050","코리아나","KOSDAQ","화학","3335","-70","-2.06","133400000000"
"190650","코리아에셋투자증권","KOSDAQ","금융","8440","-150","-1.75","53914720000"
"123410","코리아에프티","KOSDAQ","운송장비·부품","2910","-45","-1.52","81017496240"
"036690","코맥스","KOSDAQ","통신장비","4385","125","2.93","68375642645"
"049430","코메론","KOSDAQ","의료·정밀기기","10020","-40","-0.40","90660960000"
"183300","코미코","KOSDAQ","반도체","46200","800","1.76","462944651400"
"041960","코미팜","KOSDAQ","제약","6670","0","0.00","428119792920"
"089890","코세스","KOSDAQ","반도체","13350","40","0.30","221409242700"
"009730","코센","KOSDAQ","금속","1909","79","4.32","48087744362"
"082660","코스나인","KOSDAQ","화학","798","0","0.00","49582031856"
"222040","코스맥스엔비티","KOSDAQ","음식료·담배","4240","5","0.12","87462720000"
"241710","코스메카코리아","KOSDAQ","화학","9840","-110","-1.11","105091200000"
"069110","코스온","KOSDAQ","화학","2630","0","0.00","62963935800"
"166480","코아스템켐온","KOSDAQ","제약","8090","70","0.87","265921341840"
"045970","코아시아","KOSDAQ","IT부품","8020","-520","-6.09","211045305520"
"196450","코아시아옵틱스","KOSDAQ","의료·정밀기기","2640","-70","-2.58","108854132640"
"029960","코엔텍","KOSDAQ","기타서비스","7310","30","0.41","365500000000"
"102940","코오롱생명과학","KOSDAQ","제약","34900","-450","-1.27","398291224400"
"950160","코오롱티슈진","KOSDAQ","제약","9300","-120","-1.27","640677465000"
"056000","코원플레이","KOSDAQ","디지털컨텐츠","2860","0","0.00","56399843500"
"033290","코웰패션","KOSDAQ","유통","4920","275","5.92","435421151280"
"056360","코위버","KOSDAQ","통신장비","7780","0","0.00","76219104000"
"282880","코윈테크","KOSDAQ","기계·장비","27700","50","0.18","270085332100"
"121850","코이즈","KOSDAQ","IT부품","3055","705","30.00","93526304625"
"015710","코콤","KOSDAQ","통신장비","6560","-40","-0.61","115000080000"
"052330","코텍","KOSDAQ","정보기기","10180","-210","-2.02","158548939360"
"322780","코퍼스코리아","KOSDAQ","오락·문화","3055","15","0.49","115491604930"
"200130","콜마비앤에이치","KOSDAQ","제약","25700","-750","-2.84","759269440600"
"294570","쿠콘","KOSDAQ","소프트웨어","31700","-300","-0.94","325073514500"
"317690","퀀타매트릭스","KOSDAQ","의료·정밀기기","6130","-290","-4.52","101018789430"
"365270","큐라클","KOSDAQ","기타서비스","11700","320","2.81","162021225600"
"060280","큐렉소","KOSDAQ","유통","9410","-280","-2.89","366115716900"
"040350","큐로컴","KOSDAQ","컴퓨터서비스","515","-15","-2.83","64876338080"
"051780","큐로홀딩스","KOSDAQ","유통","371","2","0.54","46160728950"
"115180","큐리언트","KOSDAQ","기타서비스","9100","10","0.11","110712929600"
"182360","큐브엔터","KOSDAQ","오락·문화","20400","-150","-0.73","281615614800"
"405100","큐알티","KOSDAQ","기타서비스","13670","-100","-0.73","163406641560"
"066310","큐에스아이","KOSDAQ","반도체","11080","170","1.56","102729560680"
"016600","큐캐피탈","KOSDAQ","금융","383","1","0.26","68268643896"
"096240","크레버스","KOSDAQ","기타서비스","18990","-230","-1.20","219216078360"
"043590","크로바하이텍","KOSDAQ","반도체","1069","8","0.75","38222782367"
"114120","크루셜텍","KOSDAQ","IT부품","10850","0","0.00","24913021350"
"110790","크리스에프앤씨","KOSDAQ","섬유·의류","20250","50","0.25","237238470000"
"900250","크리스탈신소재","KOSDAQ","금융","918","-5","-0.54","88027973802"
"083790","크리스탈지노믹스","KOSDAQ","기타서비스","3400","60","1.80","240538052400"
"045520","크린앤사이언스","KOSDAQ","기계·장비","12350","0","0.00","80275000000"
"036170","클라우드에어","KOSDAQ","반도체","901","5","0.56","55290429026"
"214150","클래시스","KOSDAQ","의료·정밀기기","19600","-300","-1.51","1269623359200"
"352770","클리노믹스","KOSDAQ","기타서비스","8380","270","3.33","114136781580"
"237880","클리오","KOSDAQ","화학","19530","80","0.41","352933524090"
"139670","키네마스터","KOSDAQ","소프트웨어","8400","-70","-0.83","116033215200"
"413600","키움제6호스팩","KOSDAQ","금융","2105","-25","-1.17","7220150000"
"433530","키움제7호스팩","KOSDAQ","금융","2070","0","0.00","8497350000"
"054780","키이스트","KOSDAQ","오락·문화","9940","190","1.95","194305062420"
"219130","타이거일렉","KOSDAQ","반도체","19240","-20","-0.10","121486939600"
"360070","탑머티리얼","KOSDAQ","일반전기전자","48900","2300","4.94","390434372700"
"065130","탑엔지니어링","KOSDAQ","기계·장비","5220","180","3.57","83396061540"
"134580","탑코미디어","KOSDAQ","통신장비","5980","-30","-0.50","119957867120"
"023160","태광","KOSDAQ","금속","16890","-560","-3.21","447585000000"
"323280","태성","KOSDAQ","기계·장비","2370","-195","-7.60","59812235100"
"053620","태양","KOSDAQ","금속","8260","100","1.23","71036000000"
"044490","태웅","KOSDAQ","금속","10680","-210","-1.93","213678829080"
"124560","태웅로직스","KOSDAQ","운송","4815","80","1.69","184975851960"
"191420","테고사이언스","KOSDAQ","제약","13280","1200","9.93","107685315520"
"073640","테라사이언스","KOSDAQ","금속","2240","15","0.67","205214912000"
"066700","테라젠이텍스","KOSDAQ","제약","4995","150","3.10","162209802825"
"095610","테스","KOSDAQ","반도체","18090","-170","-0.93","357607208340"
"064520","테크엘","KOSDAQ","반도체","6140","400","6.97","67623989060"
"089030","테크윙","KOSDAQ","반도체","6330","-80","-1.25","236448572850"
"054450","텔레칩스","KOSDAQ","반도체","16050","100","0.63","222387371550"
"091440","텔레필드","KOSDAQ","통신장비","2170","-25","-1.14","22216436130"
